Ensembl_gene_id	HGNC_symbol	DBD_Lambert2018	DBD_Codebook2026	is_TF	assessment_Lambert2018	conservative_reassessment	reassessment	motif_status	representative_motif_count	representative_motif_ids
ENSG00000141905	NFIC	SMAD	SMAD	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	NFIC
ENSG00000008441	NFIX	SMAD	SMAD	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	NFIX
ENSG00000170365	SMAD1	SMAD	SMAD	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SMAD1
ENSG00000166949	SMAD3	SMAD	SMAD	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SMAD3
ENSG00000141646	SMAD4	SMAD	SMAD	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SMAD4
ENSG00000113658	SMAD5	SMAD	SMAD	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SMAD5
ENSG00000120693	SMAD9	SMAD	SMAD	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SMAD9
ENSG00000115415	STAT1	STAT	STAT	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	STAT1
ENSG00000170581	STAT2	STAT	STAT	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	STAT2_1; STAT2_2
ENSG00000168610	STAT3	STAT	STAT	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	STAT3
ENSG00000138378	STAT4	STAT	STAT	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	STAT4
ENSG00000126561	STAT5A	STAT	STAT	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	STAT5A
ENSG00000173757	STAT5B	STAT	STAT	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	STAT5B_1; STAT5B_2
ENSG00000166888	STAT6	STAT	STAT	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	STAT6
ENSG00000163508	EOMES	T-box	T-box	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	EOMES
ENSG00000164458	T	T-box	T-box	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	T_1; T_2
ENSG00000136535	TBR1	T-box	T-box	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	TBR1_1; TBR1_2
ENSG00000184058	TBX1	T-box	T-box	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TBX1
ENSG00000092607	TBX15	T-box	T-box	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TBX15
ENSG00000112837	TBX18	T-box	T-box	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TBX18
ENSG00000143178	TBX19	T-box	T-box	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	TBX19_1; TBX19_2
ENSG00000121068	TBX2	T-box	T-box	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TBX2
ENSG00000164532	TBX20	T-box	T-box	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TBX20
ENSG00000073861	TBX21	T-box	T-box	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TBX21
ENSG00000122145	TBX22	T-box	T-box	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TBX22
ENSG00000135111	TBX3	T-box	T-box	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TBX3
ENSG00000121075	TBX4	T-box	T-box	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	TBX4_1; TBX4_2
ENSG00000089225	TBX5	T-box	T-box	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	TBX5_1; TBX5_2
ENSG00000149922	TBX6	T-box	T-box	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TBX6
ENSG00000174197	MGA	T-box; bHLH	T-box; bHLH	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	MGA
ENSG00000112592	TBP	TBP	TBP	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TBP
ENSG00000187079	TEAD1	TEA	TEA	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TEAD1
ENSG00000074219	TEAD2	TEA	TEA	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TEAD2
ENSG00000007866	TEAD3	TEA	TEA	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	TEAD3_1; TEAD3_2
ENSG00000197905	TEAD4	TEA	TEA	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TEAD4
ENSG00000131931	THAP1	THAP finger	THAP finger	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	THAP1
ENSG00000137492	THAP12	THAP finger	THAP finger	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	THAP12
ENSG00000171634	BPTF	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	BPTF_1; BPTF_2
ENSG00000138380	CARF	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	CARF
ENSG00000115816	CEBPZ	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	CEBPZ_1; CEBPZ_2
ENSG00000214575	CPEB1	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	CPEB1
ENSG00000137947	GTF2B	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	GTF2B
ENSG00000012223	LTF	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	LTF
ENSG00000143033	MTF2	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	MTF2
ENSG00000230257	NFE4	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	NFE4
ENSG00000120837	NFYB	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	NFYB_1; NFYB_2
ENSG00000066136	NFYC	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	NFYC_1; NFYC_2
ENSG00000169297	NR0B1	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	NR0B1_1; NR0B1_2
ENSG00000106459	NRF1	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	NRF1
ENSG00000112511	PHF1	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	PHF1
ENSG00000110777	POU2AF1	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	POU2AF1
ENSG00000185129	PURA	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	PURA_1; PURA_2
ENSG00000188779	SKOR1	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SKOR1
ENSG00000164299	SPZ1	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	SPZ1_1; SPZ1_2
ENSG00000197579	TOPORS	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TOPORS
ENSG00000136936	XPA	Unknown	Unknown	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	XPA
ENSG00000179361	ARID3B	ARID/BRIGHT	ARID/BRIGHT	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ARID3B
ENSG00000205143	ARID3C	ARID/BRIGHT	ARID/BRIGHT	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ARID3C
ENSG00000257315	ZBED6	BED ZF	BED ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ZBED6
ENSG00000063438	AHRR	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	AHRR
ENSG00000029153	ARNTL2	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ARNTL2
ENSG00000176009	ASCL3	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ASCL3
ENSG00000187855	ASCL4	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ASCL4
ENSG00000232237	ASCL5	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ASCL5
ENSG00000168874	ATOH8	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	ATOH8_1; ATOH8_2
ENSG00000187821	HELT	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	HELT_1; HELT_2
ENSG00000173673	HES3	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	HES3_1; HES3_2
ENSG00000188290	HES4	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	HES4_1; HES4_2
ENSG00000163909	HEYL	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	HEYL
ENSG00000124440	HIF3A	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	HIF3A
ENSG00000104903	LYL1	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	LYL1
ENSG00000175727	MLXIP	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	MLXIP
ENSG00000059728	MXD1	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	MXD1
ENSG00000213347	MXD3	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	MXD3
ENSG00000123933	MXD4	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	MXD4
ENSG00000116990	MYCL	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	MYCL_1; MYCL_2
ENSG00000123307	NEUROD4	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	NEUROD4
ENSG00000164600	NEUROD6	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	NEUROD6_1; NEUROD6_2
ENSG00000122859	NEUROG3	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	NEUROG3_1; NEUROG3_2
ENSG00000130751	NPAS1	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	NPAS1
ENSG00000151322	NPAS3	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	NPAS3
ENSG00000174576	NPAS4	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	NPAS4
ENSG00000260428	SCX	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	SCX
ENSG00000112246	SIM1	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	SIM1
ENSG00000159263	SIM2	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	SIM2
ENSG00000186051	TAL2	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	TAL2
ENSG00000125878	TCF15	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	TCF15
ENSG00000163792	TCF23	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	TCF23
ENSG00000261787	TCF24	bHLH	bHLH	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	TCF24
ENSG00000111269	CREBL2	bZIP	bZIP	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	CREBL2
ENSG00000137504	CREBZF	bZIP	bZIP	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	CREBZF
ENSG00000169594	BNC1	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	BNC1
ENSG00000173068	BNC2	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	BNC2
ENSG00000205683	DPF3	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	DPF3
ENSG00000153266	FEZF2	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	FEZF2
ENSG00000127124	HIVEP3	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	HIVEP3_1; HIVEP3_2
ENSG00000123411	IKZF4	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	IKZF4_1; IKZF4_2
ENSG00000095574	IKZF5	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	IKZF5
ENSG00000186487	MYT1L	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	MYT1L
ENSG00000142611	PRDM16	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	PRDM16
ENSG00000103449	SALL1	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	SALL1
ENSG00000101115	SALL4	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	SALL4
ENSG00000189120	SP6	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	SP6
ENSG00000147488	ST18	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ST18
ENSG00000177125	ZBTB34	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ZBTB34
ENSG00000198939	ZFP2	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ZFP2
ENSG00000120784	ZFP30	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ZFP30
ENSG00000067646	ZFY	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ZFY
ENSG00000152926	ZNF117	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ZNF117
ENSG00000198740	ZNF652	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ZNF652
ENSG00000179195	ZNF664	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ZNF664
ENSG00000197123	ZNF679	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ZNF679
ENSG00000164011	ZNF691	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ZNF691
ENSG00000143067	ZNF697	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ZNF697
ENSG00000196946	ZNF705A	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ZNF705A
ENSG00000215356	ZNF705B	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ZNF705B
ENSG00000215343	ZNF705D	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ZNF705D
ENSG00000178917	ZNF852	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ZNF852
ENSG00000130182	ZSCAN10	C2H2 ZF	C2H2 ZF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ZSCAN10
ENSG00000169554	ZEB2	C2H2 ZF; Homeodomain	C2H2 ZF; Homeodomain	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	ZEB2
ENSG00000091656	ZFHX4	C2H2 ZF; Homeodomain	C2H2 ZF; Homeodomain	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	ZFHX4_1; ZFHX4_2
ENSG00000124496	TRERF1	C2H2 ZF; Myb/SANT	C2H2 ZF; Myb/SANT	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	TRERF1
ENSG00000183340	JRKL	CENPB	CENPB	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	JRKL
ENSG00000180346	TIGD2	CENPB	CENPB	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	TIGD2
ENSG00000164296	TIGD6	CENPB	CENPB	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	TIGD6
ENSG00000131914	LIN28A	CSD	CSD	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	LIN28A
ENSG00000006047	YBX2	CSD	CSD	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	YBX2
ENSG00000124232	RBPJL	CSL	CSL	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	RBPJL
ENSG00000119042	SATB2	CUT; Homeodomain	CUT; Homeodomain	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	SATB2_1; SATB2_2
ENSG00000114126	TFDP2	E2F	E2F	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	TFDP2
ENSG00000183434	TFDP3	E2F	E2F	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	TFDP3
ENSG00000204612	FOXB2	Forkhead	Forkhead	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	FOXB2_1; FOXB2_2
ENSG00000170122	FOXD4	Forkhead	Forkhead	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	FOXD4_1; FOXD4_2
ENSG00000184492	FOXD4L1	Forkhead	Forkhead	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	FOXD4L1
ENSG00000187559	FOXD4L3	Forkhead	Forkhead	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	FOXD4L3
ENSG00000204779	FOXD4L5	Forkhead	Forkhead	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	FOXD4L5
ENSG00000273514	FOXD4L6	Forkhead	Forkhead	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	FOXD4L6
ENSG00000186790	FOXE3	Forkhead	Forkhead	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	FOXE3_1; FOXE3_2
ENSG00000186766	FOXI2	Forkhead	Forkhead	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	FOXI2_1; FOXI2_2
ENSG00000214336	FOXI3	Forkhead	Forkhead	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	FOXI3_1; FOXI3_2
ENSG00000141568	FOXK2	Forkhead	Forkhead	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	FOXK2
ENSG00000137166	FOXP4	Forkhead	Forkhead	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	FOXP4
ENSG00000179772	FOXS1	Forkhead	Forkhead	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	FOXS1
ENSG00000064961	HMG20B	HMG/Sox	HMG/Sox	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	HMG20B
ENSG00000109851	DBX1	Homeodomain	Homeodomain	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	DBX1
ENSG00000185610	DBX2	Homeodomain	Homeodomain	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	DBX2
ENSG00000152804	HHEX	Homeodomain	Homeodomain	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	HHEX
ENSG00000159387	IRX6	Homeodomain	Homeodomain	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	IRX6_1; IRX6_2
ENSG00000180053	NKX2-6	Homeodomain	Homeodomain	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	NKX2-6
ENSG00000203989	RHOXF2B	Homeodomain	Homeodomain	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	RHOXF2B
ENSG00000274529	SEBOX	Homeodomain	Homeodomain	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	SEBOX
ENSG00000171169	NAIF1	MADF	MADF	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	NAIF1
ENSG00000132604	TERF2	Myb/SANT	Myb/SANT	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	TERF2
ENSG00000025434	NR1H3	Nuclear receptor	Nuclear receptor	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	NR1H3
ENSG00000119608	PROX2	Prospero; homeodomain	Prospero; homeodomain	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	PROX2
ENSG00000185002	RFX6	RFX	RFX	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	RFX6
ENSG00000177030	DEAF1	SAND	SAND	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	DEAF1_1; DEAF1_2
ENSG00000167800	TBX10	T-box	T-box	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	2	TBX10_1; TBX10_2
ENSG00000182521	TBPL2	TBP	TBP	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	TBPL2
ENSG00000189308	LIN54	TCR/CxC	TCR/CxC	Yes	Inferred motif	Inferred motif	Inferred motif	Motif (inferred) - Lambert 2018	1	LIN54
ENSG00000153207	AHCTF1	AT hook	AT hook	Yes	Likely to be sequence specific TF	Known motif	Known motif	New motif - Codebook	1	AHCTF1
ENSG00000101457	DNTTIP1	AT hook	AT hook	Yes	Likely to be sequence specific TF	Known motif	Known motif	New motif - Codebook	1	DNTTIP1
ENSG00000140632	GLYR1	AT hook	AT hook	Yes	Likely to be sequence specific TF	Known motif	Known motif	New motif - Codebook	1	GLYR1
ENSG00000135365	PHF21A	AT hook	AT hook	Yes	Likely to be sequence specific TF	Known motif	Known motif	New motif - Codebook	1	PHF21A
ENSG00000152217	SETBP1	AT hook	AT hook	Yes	Likely to be sequence specific TF	Known motif	Known motif	New motif - Codebook	1	SETBP1
ENSG00000100207	TCF20	Unknown	AT-hook	Yes	Likely to be sequence specific TF	Known motif	Known motif	New motif - Codebook	1	TCF20
ENSG00000237765	FAM200B	BED ZF	BED ZF	Yes	Likely to be sequence specific TF	Known motif	Known motif	New motif - Codebook	1	FAM200B
ENSG00000177494	ZBED2	BED ZF	BED ZF	Yes	Likely to be sequence specific TF	Known motif	Known motif	New motif - Codebook	1	ZBED2
