TF_name	TF_family	Identical_PWM	Homologous_PWM	Relatively_Homologous_PWM	ModCRE	AlphaFold
Q52MY1			M03538_2.00 (70.5%);M05769_2.00 (70.5%);MA0084.1 (99.3%);MA0514.1 (70.5%)	M00197_2.00 (50.6%);M00201_2.00 (52.0%);M00204_2.00 (52.6%);M00212_2.00 (53.4%);M02488_2.00 (51.1%);M03508_2.00 (65.8%);M03516_2.00 (51.2%);M03533_2.00 (55.0%);M03979_2.00 (63.0%);M03983_2.00 (63.4%);M05754_2.00 (52.0%);M05892_2.00 (53.4%);M09404_2.00 (50.0%);M09408_2.00 (65.9%);M09410_2.00 (54.5%);M09694_2.00 (62.3%);M11309_2.00 (50.0%);MA0077.1 (50.6%);MA0087.1 (50.0%);MA0142.1 (65.9%);MA0143.4 (66.6%);MA0515.1 (53.4%);MA0866.1 (69.1%);MA0867.1 (53.2%);MA0868.1 (50.6%);MA0869.1 (55.0%);MA0870.1 (68.2%);MA1120.1 (53.4%);MA1152.1 (65.8%);MA1561.1 (52.5%);MA1562.1 (65.4%);MA1563.1 (51.2%)		
Q52MY2			M03538_2.00 (72.9%);M05769_2.00 (72.9%);MA0084.1 (97.4%);MA0514.1 (72.9%);MA0866.1 (70.3%);MA0870.1 (70.7%)	M00197_2.00 (52.0%);M00201_2.00 (52.0%);M00204_2.00 (52.6%);M00212_2.00 (54.7%);M02488_2.00 (53.3%);M03508_2.00 (65.8%);M03516_2.00 (51.2%);M03533_2.00 (57.5%);M03537_2.00 (50.6%);M03979_2.00 (65.4%);M03981_2.00 (50.6%);M03983_2.00 (64.6%);M05754_2.00 (52.0%);M05892_2.00 (54.7%);M09404_2.00 (51.2%);M09408_2.00 (69.3%);M09410_2.00 (57.1%);M09694_2.00 (63.6%);M11309_2.00 (51.2%);MA0077.1 (52.0%);MA0087.1 (51.2%);MA0142.1 (68.1%);MA0143.4 (69.0%);MA0442.1 (50.6%);MA0515.1 (54.7%);MA0867.1 (55.8%);MA0868.1 (52.0%);MA0869.1 (57.5%);MA1120.1 (54.7%);MA1152.1 (65.8%);MA1561.1 (55.0%);MA1562.1 (67.9%);MA1563.1 (51.2%)		
Q52MY3		MA0084.1				
Q53EK5			M03563_2.00 (70.9%);MA0690.1 (99.8%);MA0800.1 (70.5%)	M00734_2.00 (53.5%);M00833_2.00 (56.3%);M01030_2.00 (50.4%);M02498_2.00 (53.8%);M03559_2.00 (53.1%);M09427_2.00 (51.3%);MA0009.1 (51.3%);MA0009.2 (51.3%);MA0802.1 (66.0%);MA0806.1 (53.1%);MA0807.1 (56.3%)		
Q53EL4			MA0160.1 (99.8%)	M00689_2.00 (55.9%);M00812_2.00 (54.8%);M00820_2.00 (56.9%);M02388_2.00 (56.9%);M02392_2.00 (55.0%);M02405_2.00 (52.7%);M02413_2.00 (56.3%);M03426_2.00 (56.4%);M03939_2.00 (69.4%);M05590_2.00 (59.3%);M05604_2.00 (53.7%);M05621_2.00 (56.9%);M05635_2.00 (56.1%);M05660_2.00 (59.4%);M05669_2.00 (55.4%);M06413_2.00 (56.9%);M06417_2.00 (56.9%);M08226_2.00 (54.4%);M09275_2.00 (60.0%);M09609_2.00 (53.3%);M09616_2.00 (55.8%);MA0071.1 (59.7%);MA0504.1 (55.4%);MA0505.1 (55.8%);MA1112.1 (53.7%);MA1148.1 (51.3%);MA1150.1 (56.9%);MA1151.1 (56.9%);MA1531.1 (59.4%);MA1532.1 (59.4%);MA1540.1 (55.9%)		
Q53EM1				M00939_2.00 (51.2%);M00943_2.00 (56.6%);M00944_2.00 (59.0%);M00948_2.00 (52.4%);M00950_2.00 (56.0%);M00952_2.00 (50.5%);M00953_2.00 (57.8%);M00955_2.00 (54.4%);M00958_2.00 (53.6%);M00959_2.00 (52.4%);M00960_2.00 (53.6%);M01883_2.00 (51.0%);M02913_2.00 (51.5%);M04387_2.00 (50.0%);M06039_2.00 (53.1%);M06179_2.00 (55.7%);M08256_2.00 (50.0%);M08283_2.00 (50.0%);M08325_2.00 (51.7%);MA1124.1 (55.6%);MA1602.1 (52.0%)		
Q53EM3		M07662_2.00				
Q53ER5			M03516_2.00 (99.7%);M03974_2.00 (75.6%)	M00197_2.00 (64.5%);M00212_2.00 (53.5%);M02488_2.00 (58.0%);M03508_2.00 (59.2%);M03537_2.00 (59.7%);M03538_2.00 (52.9%);M03979_2.00 (59.4%);M03981_2.00 (51.1%);M03983_2.00 (58.0%);M05769_2.00 (58.9%);M05892_2.00 (51.1%);M09404_2.00 (52.2%);M09408_2.00 (55.1%);M09410_2.00 (65.3%);M09694_2.00 (58.7%);M11309_2.00 (52.2%);MA0077.1 (59.7%);MA0087.1 (52.2%);MA0142.1 (52.4%);MA0143.4 (52.4%);MA0442.1 (59.7%);MA0514.1 (52.9%);MA0515.1 (51.1%);MA0866.1 (60.0%);MA0867.1 (65.3%);MA0868.1 (65.8%);MA0869.1 (62.9%);MA0870.1 (54.2%);MA1120.1 (53.5%);MA1152.1 (59.2%);MA1561.1 (53.3%);MA1562.1 (61.3%)		
Q53EU0			M01735_2.00 (94.6%);MA0819.1 (99.8%)	M01731_2.00 (60.3%);M04158_2.00 (60.5%);M05973_2.00 (52.0%);MA0626.1 (60.1%)		
Q53EU2			M00166_2.00 (77.2%);M10581_2.00 (75.5%);M10587_2.00 (77.2%);MA0035.1 (74.3%);MA0035.4 (74.3%);MA0036.1 (78.1%);MA0037.1 (77.2%);MA1104.1 (99.8%)	M00049_2.00 (53.4%);M00052_2.00 (53.8%);M01231_2.00 (55.5%);M01545_2.00 (54.0%);M02007_2.00 (60.7%);M02009_2.00 (50.0%);M02012_2.00 (57.5%);M02014_2.00 (54.5%);M02017_2.00 (60.7%);M02019_2.00 (60.5%);M03761_2.00 (51.3%);M04875_2.00 (52.3%);M06885_2.00 (51.6%);M06886_2.00 (50.0%);M06893_2.00 (51.4%);MA0482.1 (51.5%);MA0482.2 (52.4%)		
Q53EV3			M03981_2.00 (81.1%);M09404_2.00 (96.5%);M11309_2.00 (99.7%);MA0087.1 (97.0%)	M00197_2.00 (50.0%);M00204_2.00 (55.0%);M02488_2.00 (60.2%);M03508_2.00 (57.3%);M03516_2.00 (55.6%);M03533_2.00 (52.6%);M03538_2.00 (52.2%);M03979_2.00 (55.0%);M03983_2.00 (57.8%);M05769_2.00 (51.1%);M05892_2.00 (55.3%);M09408_2.00 (57.3%);M09410_2.00 (59.2%);M09694_2.00 (55.1%);MA0078.1 (56.7%);MA0084.1 (51.2%);MA0142.1 (51.7%);MA0143.4 (51.7%);MA0514.1 (52.2%);MA0515.1 (57.5%);MA0866.1 (54.3%);MA0867.1 (59.2%);MA0868.1 (50.0%);MA0869.1 (61.8%);MA0870.1 (51.1%);MA1120.1 (50.4%);MA1152.1 (57.3%);MA1561.1 (59.2%);MA1562.1 (56.7%);MA1563.1 (53.0%)		
Q53EW1			M11139_2.00 (99.7%);MA0065.1 (99.7%);MA0065.2 (97.6%)	M00689_2.00 (50.5%);M00812_2.00 (53.5%);M01298_2.00 (50.6%);M02413_2.00 (54.3%);M02418_2.00 (51.9%);M03927_2.00 (52.9%);M03930_2.00 (50.6%);M05584_2.00 (65.5%);M05590_2.00 (55.8%);M05599_2.00 (53.5%);M05635_2.00 (53.5%);M05669_2.00 (53.2%);M06417_2.00 (55.8%);M08226_2.00 (50.0%);M09275_2.00 (65.0%);M09609_2.00 (59.2%);M09616_2.00 (53.2%);M11192_2.00 (59.7%);MA0504.1 (53.2%);MA0505.1 (53.2%);MA0592.1 (50.6%);MA0592.2 (50.6%);MA0677.1 (53.0%);MA0727.1 (50.0%);MA1148.1 (65.1%);MA1535.1 (53.5%);MA1539.1 (51.8%);MA1540.1 (53.2%);MA1541.1 (56.4%);MA1550.1 (65.5%)		
Q53EW3			M05727_2.00 (99.5%);MA0510.1 (99.6%)	M00709_2.00 (50.0%);M05721_2.00 (50.0%);M05730_2.00 (60.8%)		
Q53F30			M06011_2.00 (73.1%);M08746_2.00 (90.4%);MA0004.1 (95.2%);MA0259.1 (99.6%)	M01720_2.00 (69.4%);MA0603.1 (50.2%);MA1464.1 (69.4%)		
Q53F47						
Q53F65						
Q53F82			M08107_2.00 (99.5%);MA0471.1 (99.6%)	M01962_2.00 (57.3%);M09039_2.00 (50.0%);MA0469.1 (53.5%);MA0469.2 (53.5%);MA0864.1 (50.8%)		
Q53FG3						
Q53FM1			MA0752.1 (99.7%)	M00943_2.00 (50.5%);M00944_2.00 (50.5%);M00953_2.00 (54.0%);M06112_2.00 (53.0%)		
Q53FW7			M00157_2.00 (96.0%);MA0062.1 (99.7%);MA0062.2 (95.4%)	M01489_2.00 (61.7%);M01493_2.00 (64.3%);M03001_2.00 (60.4%);M03010_2.00 (61.7%);M03726_2.00 (65.8%);M04729_2.00 (51.2%);M04733_2.00 (61.7%);M04744_2.00 (58.0%);M06186_2.00 (50.6%);M06188_2.00 (64.9%);M09046_2.00 (56.1%);M09048_2.00 (55.1%);MA0028.1 (60.9%);MA0076.1 (60.4%);MA0149.1 (64.6%);MA0156.1 (61.5%);MA0759.1 (61.7%);MA0760.1 (56.5%);MA0761.1 (56.1%);MA0762.1 (57.3%);MA0763.1 (55.9%);MA0765.1 (57.6%)		
Q53FX2			M08107_2.00 (99.5%);MA0471.1 (99.6%)	M01962_2.00 (57.3%);M09039_2.00 (50.0%);MA0469.1 (53.5%);MA0469.2 (53.5%);MA0864.1 (50.8%)		
Q53FZ4			M05621_2.00 (99.5%);MA1151.1 (99.8%)	M00371_2.00 (62.0%);M00811_2.00 (51.4%);M00812_2.00 (61.9%);M00814_2.00 (56.4%);M00822_2.00 (62.8%);M02392_2.00 (61.6%);M02393_2.00 (56.8%);M02400_2.00 (54.0%);M02408_2.00 (50.6%);M02409_2.00 (52.7%);M02411_2.00 (50.6%);M02413_2.00 (51.3%);M03421_2.00 (57.3%);M03426_2.00 (55.7%);M03432_2.00 (60.0%);M03435_2.00 (57.3%);M03939_2.00 (52.7%);M05590_2.00 (56.5%);M05599_2.00 (60.5%);M05604_2.00 (56.9%);M05635_2.00 (55.3%);M05661_2.00 (62.8%);M05669_2.00 (59.1%);M06417_2.00 (52.6%);M06431_2.00 (50.6%);M06432_2.00 (52.7%);M08226_2.00 (52.6%);M09275_2.00 (65.0%);M09277_2.00 (53.3%);M09609_2.00 (60.7%);M09616_2.00 (52.6%);M11192_2.00 (60.5%);MA0017.1 (62.8%);MA0065.1 (57.3%);MA0065.2 (57.3%);MA0071.1 (50.0%);MA0114.1 (53.5%);MA0114.3 (53.5%);MA0159.1 (60.0%);MA0160.1 (56.9%);MA0164.1 (54.1%);MA0258.1 (50.0%);MA0484.1 (52.1%);MA0504.1 (59.1%);MA0505.1 (52.6%);MA0676.1 (56.4%);MA0677.1 (57.8%);MA0855.1 (57.3%);MA0856.1 (54.0%);MA1110.1 (56.0%);MA1111.1 (60.9%);MA1112.1 (56.9%);MA1148.1 (53.8%);MA1535.1 (60.5%);MA1539.1 (57.8%);MA1540.1 (56.5%);MA1541.1 (56.9%)		
Q53GI3		M08903_2.00				
Q53GI4		M09435_2.00				
Q53GN9			MA0782.1 (99.7%)	M02032_2.00 (55.1%);M02057_2.00 (55.3%);M02161_2.00 (55.1%);M02168_2.00 (52.4%);M06335_2.00 (60.0%);M08208_2.00 (55.8%);M08574_2.00 (52.7%);MA0783.1 (57.9%);MA0796.1 (50.7%)		
Q53HP8			M08838_2.00 (92.5%);MA0490.1 (99.4%)	M01842_2.00 (50.1%);M06018_2.00 (58.8%);M08846_2.00 (51.1%);M10073_2.00 (50.5%);MA0491.1 (51.2%)		
Q53HT3			M03330_2.00 (97.4%);MA0486.1 (99.4%)	M01257_2.00 (58.9%);M02248_2.00 (62.6%);M05506_2.00 (59.9%);M06388_2.00 (54.9%);M06942_2.00 (50.9%);M06946_2.00 (50.9%);M08586_2.00 (50.0%);MA0770.1 (59.9%);MA0771.1 (57.7%)		
Q53QP1				M08320_2.00 (50.0%);M10303_2.00 (53.8%);MA1508.1 (51.3%)		
Q53QU8		MA1512.1				
Q53QZ9						
Q53RU9		M01806_2.00				
Q53S87		M11361_2.00				
Q53SM6		M09455_2.00				
Q53SU3		M05179_2.00				
Q53SU9			M08320_2.00 (82.5%)	M00641_2.00 (51.0%);M00910_2.00 (51.3%);M01044_2.00 (50.8%);M07758_2.00 (50.0%);M07763_2.00 (53.6%);M10303_2.00 (67.8%);MA0056.1 (50.6%);MA0744.1 (50.0%);MA1508.1 (67.8%)		
Q53T87		MA1421.1				
Q53T94						
Q53TD0				M00191_2.00 (52.6%)		
Q53TD9			M07842_2.00 (78.5%)	M00782_2.00 (52.1%);M00960_2.00 (51.4%);M01468_2.00 (50.0%);M01883_2.00 (50.0%);M04475_2.00 (50.6%);M04650_2.00 (50.6%);M06179_2.00 (56.8%);M07567_2.00 (50.0%);M07578_2.00 (53.0%);M07590_2.00 (50.6%);M07600_2.00 (50.0%);M07601_2.00 (51.4%);M07667_2.00 (50.7%);M07684_2.00 (52.1%);M07753_2.00 (52.7%);M08252_2.00 (50.7%);M08300_2.00 (51.2%);M08311_2.00 (52.2%);M08325_2.00 (51.3%);M08335_2.00 (53.6%);M08347_2.00 (51.3%);M08373_2.00 (50.0%);M08390_2.00 (51.5%);M08395_2.00 (50.0%);M08860_2.00 (55.8%);MA0038.1 (50.0%);MA0038.2 (50.0%);MA1587.1 (53.3%)		
Q53X93		MA0018.1				
Q53XI4		MA0905.1				
Q53XR6		MA0513.1				
Q53Y49			M09085_2.00 (95.2%);M09099_2.00 (80.1%)	M01979_2.00 (51.8%);M01987_2.00 (51.6%);M03046_2.00 (55.1%);M03058_2.00 (59.6%);M04827_2.00 (55.0%);M09104_2.00 (51.3%);M10528_2.00 (55.1%);MA0614.1 (55.1%);MA0851.1 (55.1%)		
Q53Y73		MA1476.1				
Q53YC7		M05364_2.00				
Q53YD1			MA0019.1 (89.9%)			
Q53YM3		M08107_2.00				
Q53Z40				M00021_2.00 (50.0%);M00031_2.00 (51.0%);M00149_2.00 (56.0%);M00217_2.00 (50.3%);M00609_2.00 (50.4%);M00769_2.00 (50.0%);M00782_2.00 (58.0%);M00939_2.00 (68.6%);M00943_2.00 (61.4%);M00944_2.00 (61.1%);M00945_2.00 (51.7%);M00948_2.00 (60.0%);M00950_2.00 (59.0%);M00952_2.00 (61.4%);M00953_2.00 (59.0%);M00955_2.00 (61.1%);M00958_2.00 (57.6%);M00959_2.00 (60.0%);M00960_2.00 (61.1%);M01039_2.00 (52.7%);M01181_2.00 (50.0%);M01883_2.00 (50.0%);M04387_2.00 (60.0%);M04463_2.00 (50.0%);M04475_2.00 (57.8%);M04505_2.00 (53.2%);M04598_2.00 (55.0%);M04653_2.00 (68.2%);M05853_2.00 (51.3%);M07566_2.00 (50.0%);M07581_2.00 (53.4%);M07587_2.00 (52.6%);M07588_2.00 (52.9%);M07598_2.00 (51.5%);M07600_2.00 (51.0%);M07601_2.00 (52.1%);M07607_2.00 (54.4%);M07620_2.00 (52.3%);M07635_2.00 (54.3%);M07646_2.00 (50.5%);M07648_2.00 (50.0%);M07649_2.00 (51.8%);M07650_2.00 (51.3%);M07660_2.00 (55.0%);M07667_2.00 (50.0%);M07678_2.00 (55.9%);M07689_2.00 (57.5%);M07691_2.00 (50.9%);M07699_2.00 (52.6%);M07700_2.00 (54.3%);M07707_2.00 (53.7%);M07712_2.00 (53.7%);M07714_2.00 (51.0%);M07723_2.00 (54.7%);M07727_2.00 (50.7%);M07729_2.00 (50.5%);M07753_2.00 (55.9%);M07761_2.00 (50.0%);M07762_2.00 (51.6%);M07764_2.00 (55.4%);M08247_2.00 (50.0%);M08252_2.00 (54.3%);M08255_2.00 (53.7%);M08267_2.00 (51.5%);M08279_2.00 (50.2%);M08300_2.00 (50.0%);M08309_2.00 (50.0%);M08311_2.00 (50.4%);M08325_2.00 (60.9%);M08334_2.00 (56.9%);M08342_2.00 (51.2%);M08347_2.00 (55.9%);M08355_2.00 (58.6%);M08358_2.00 (51.1%);M08365_2.00 (55.8%);M08371_2.00 (52.7%);M08375_2.00 (54.0%);M08392_2.00 (51.7%);M08525_2.00 (50.0%);M08860_2.00 (53.1%);M08917_2.00 (50.2%);M08934_2.00 (51.4%);MA0039.1 (50.0%);MA0039.3 (50.0%);MA1515.1 (51.1%);MA1587.1 (55.3%);MA1594.1 (50.0%);MA1596.1 (50.7%)		
Q53ZD3		M04848_2.00				
Q546S1		MA0162.2				
Q548T7		MA0481.1				
Q561W4						
Q569H8		MA0592.1				
Q56H36			M02425_2.00 (76.5%);M02690_2.00 (76.5%);M03294_2.00 (76.5%);M03945_2.00 (71.4%);M05685_2.00 (73.9%);M09622_2.00 (76.5%);M10806_2.00 (87.5%);MA0014.1 (76.5%);MA0014.2 (76.5%);MA0067.1 (76.5%);MA0069.1 (98.2%);MA0779.1 (70.5%);MA0781.1 (70.5%)	M00349_2.00 (58.5%);M00354_2.00 (66.3%);M02426_2.00 (65.2%);M03887_2.00 (61.2%);M03888_2.00 (65.0%);M03892_2.00 (62.5%);M03903_2.00 (50.5%);M03947_2.00 (63.4%);M05419_2.00 (69.0%);M06555_2.00 (64.2%);MA0068.1 (67.5%);MA0068.2 (69.2%);MA0680.1 (69.0%);MA0780.1 (66.3%)		
Q58EY0		MA1150.1				
Q58F18		MA1518.1				
Q58F28						
Q59EB9			MA0146.1 (90.5%)			
Q59EC8			M01910_2.00 (72.5%)	M01906_2.00 (65.0%);M01907_2.00 (60.0%);M01908_2.00 (61.3%);M01913_2.00 (50.0%);M01915_2.00 (60.0%)		
Q59EF3		MA0090.1				
Q59EH4				M00939_2.00 (63.8%);M00943_2.00 (59.5%);M00944_2.00 (62.3%);M00945_2.00 (61.1%);M00948_2.00 (60.7%);M00950_2.00 (60.7%);M00952_2.00 (63.0%);M00953_2.00 (62.3%);M00955_2.00 (59.0%);M00958_2.00 (60.7%);M00959_2.00 (62.3%);M00960_2.00 (63.0%);M01474_2.00 (50.9%);M01538_2.00 (50.0%);M02924_2.00 (57.0%);M04387_2.00 (52.2%);M04465_2.00 (51.4%);M04598_2.00 (57.2%);M04611_2.00 (56.8%);M04613_2.00 (53.6%);M06179_2.00 (50.9%);M07578_2.00 (51.5%);M07707_2.00 (50.9%);M08325_2.00 (52.5%);M08329_2.00 (52.8%);M08901_2.00 (51.4%);M08908_2.00 (51.2%);M08985_2.00 (56.9%);MA1124.1 (57.0%);MA1602.1 (53.2%)		
Q59EI0				M07544_2.00 (63.0%)		
Q59EI7			M02446_2.00 (73.8%);M05693_2.00 (99.1%);MA0625.1 (99.6%)	M03449_2.00 (68.6%);M05703_2.00 (64.7%);MA0152.1 (63.5%);MA0624.1 (69.0%);MA1525.1 (64.6%)		
Q59EM0			MA0826.1 (99.6%);MA0827.1 (70.2%)	M00589_2.00 (50.0%);M01729_2.00 (56.1%);M02784_2.00 (56.9%);M05976_2.00 (51.9%);M05986_2.00 (61.4%);MA0607.1 (54.3%);MA0678.1 (67.5%);MA0817.1 (56.9%);MA0818.1 (53.7%);MA1109.1 (50.7%);MA1472.1 (54.3%)		
Q59EY3			M00765_2.00 (95.0%);M00951_2.00 (79.0%);M00954_2.00 (83.7%);M02903_2.00 (71.1%);MA0079.1 (99.8%)	M00036_2.00 (53.4%);M00134_2.00 (58.5%);M00224_2.00 (58.6%);M00617_2.00 (56.6%);M00632_2.00 (62.3%);M00647_2.00 (55.0%);M00777_2.00 (67.0%);M00779_2.00 (53.1%);M00943_2.00 (53.9%);M00948_2.00 (52.6%);M00950_2.00 (55.2%);M00952_2.00 (53.9%);M00958_2.00 (50.0%);M00960_2.00 (52.6%);M01035_2.00 (51.0%);M01039_2.00 (50.0%);M01192_2.00 (53.1%);M01199_2.00 (50.0%);M01432_2.00 (51.1%);M01442_2.00 (52.8%);M01444_2.00 (50.0%);M01445_2.00 (50.0%);M01470_2.00 (54.1%);M01529_2.00 (51.0%);M01540_2.00 (50.0%);M03682_2.00 (68.9%);M04430_2.00 (54.3%);M04463_2.00 (57.8%);M04555_2.00 (55.5%);M05859_2.00 (53.9%);M06122_2.00 (50.5%);M06135_2.00 (59.7%);M06169_2.00 (58.1%);M06466_2.00 (59.6%);M07566_2.00 (50.0%);M07712_2.00 (51.3%);M08246_2.00 (58.4%);M08392_2.00 (51.3%);M08525_2.00 (52.9%);M08867_2.00 (53.1%);M08944_2.00 (50.0%);M09008_2.00 (56.1%);MA0039.1 (57.8%);MA0039.3 (57.8%);MA0493.1 (56.1%);MA0516.1 (52.7%);MA0599.1 (57.2%);MA0657.1 (69.3%);MA0685.1 (53.9%);MA0740.1 (64.7%);MA0741.1 (63.5%);MA0742.1 (54.3%);MA0746.1 (52.0%);MA0747.1 (67.7%);MA1107.1 (67.0%);MA1511.1 (58.4%);MA1512.1 (55.5%);MA1513.1 (63.9%);MA1515.1 (57.8%);MA1516.1 (57.4%);MA1517.1 (54.6%);MA1564.1 (69.1%)		
Q59EZ7				M00134_2.00 (50.8%);M00142_2.00 (50.7%);M00609_2.00 (50.8%);M00939_2.00 (59.5%);M00943_2.00 (62.3%);M00944_2.00 (61.9%);M00945_2.00 (55.8%);M00948_2.00 (60.0%);M00950_2.00 (61.1%);M00952_2.00 (62.3%);M00953_2.00 (64.7%);M00955_2.00 (68.2%);M00958_2.00 (60.7%);M00959_2.00 (61.1%);M00960_2.00 (63.5%);M02924_2.00 (60.6%);M04387_2.00 (58.0%);M04465_2.00 (51.4%);M04475_2.00 (53.6%);M04505_2.00 (50.6%);M04590_2.00 (50.4%);M04598_2.00 (56.5%);M04611_2.00 (53.4%);M04613_2.00 (51.3%);M04650_2.00 (56.0%);M06108_2.00 (54.3%);M07578_2.00 (53.5%);M07579_2.00 (51.8%);M07649_2.00 (51.7%);M07650_2.00 (52.7%);M07683_2.00 (53.5%);M07687_2.00 (51.5%);M07714_2.00 (52.9%);M07715_2.00 (50.2%);M07761_2.00 (52.2%);M08283_2.00 (52.8%);M08295_2.00 (57.4%);M08325_2.00 (57.3%);M08357_2.00 (53.4%);M08381_2.00 (55.9%);M08901_2.00 (52.1%);M08921_2.00 (53.5%);M08934_2.00 (53.8%);M08935_2.00 (53.8%);M08985_2.00 (60.7%);MA1124.1 (60.9%);MA1592.1 (53.1%);MA1599.1 (51.8%);MA1601.1 (53.5%);MA1602.1 (51.9%)		
Q59EZ8				M00609_2.00 (55.9%);M00782_2.00 (55.0%);M00786_2.00 (50.0%);M00939_2.00 (62.3%);M00943_2.00 (58.8%);M00944_2.00 (63.5%);M00945_2.00 (56.3%);M00948_2.00 (57.6%);M00950_2.00 (57.6%);M00952_2.00 (58.8%);M00953_2.00 (61.1%);M00955_2.00 (62.3%);M00958_2.00 (58.8%);M00959_2.00 (57.6%);M00960_2.00 (57.6%);M01456_2.00 (52.1%);M01474_2.00 (50.9%);M02924_2.00 (57.6%);M03671_2.00 (51.2%);M04387_2.00 (52.2%);M04465_2.00 (52.6%);M04515_2.00 (53.5%);M04536_2.00 (50.5%);M04598_2.00 (52.6%);M04611_2.00 (50.7%);M04613_2.00 (57.2%);M04621_2.00 (51.5%);M04650_2.00 (58.4%);M06112_2.00 (51.0%);M07562_2.00 (52.1%);M07581_2.00 (53.5%);M07587_2.00 (52.1%);M07588_2.00 (50.4%);M07600_2.00 (50.7%);M07610_2.00 (51.9%);M07613_2.00 (54.7%);M07618_2.00 (52.5%);M07628_2.00 (50.0%);M07633_2.00 (50.7%);M07638_2.00 (52.8%);M07656_2.00 (53.2%);M07657_2.00 (52.6%);M07660_2.00 (50.1%);M07678_2.00 (54.0%);M07683_2.00 (52.1%);M07723_2.00 (51.9%);M07747_2.00 (54.0%);M07753_2.00 (54.1%);M07754_2.00 (52.9%);M08245_2.00 (56.5%);M08247_2.00 (50.3%);M08252_2.00 (55.7%);M08255_2.00 (50.1%);M08267_2.00 (58.6%);M08292_2.00 (51.9%);M08311_2.00 (50.5%);M08314_2.00 (51.0%);M08325_2.00 (58.4%);M08329_2.00 (56.1%);M08334_2.00 (56.2%);M08335_2.00 (52.6%);M08355_2.00 (55.0%);M08373_2.00 (50.6%);M08375_2.00 (58.7%);M08395_2.00 (50.9%);M08901_2.00 (51.0%);M08985_2.00 (60.3%);MA1124.1 (55.0%);MA1154.1 (50.2%);MA1601.1 (52.1%);MA1602.1 (50.4%);MA1656.1 (51.2%)		
